,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(1),Corr with student_vol(1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-3),Corr with mortgage 90(-3)
0,2010-02,TN,KNOXVILLE,2010-02,4.88,"(-83.976288, 36.014584)",19650.68,All,0.172487,0.33689679817064755,0.20809400000000006,0.3380330560772885,0.22906349999999992,0.33486079187548057,0.23978050000000012,0.32827223547362233,0.25051950000000006,0.3160572075196604,0.38779850000000005,0.2842728190844132,0.8515799999999999,0.28064143134460545,0.05736842105263157,0.33156589251651974,0.18105263157894735,0.3409161518760928,0.34578947368421054,0.3626940817452683,2.363684210526315,0.74830350211483,3.691052631578947,0.6217902309132951,4.481052631578947,0.4115126869029128,4.619473684210526,0.32916970575162235,28389074974.2894,-0.06650100111566033,14217328271.8582,0.5118427470533496,101.129830992893,0.061845951602888756,3.9,-0.266223388553637,2.4,-0.10634850479062587
1,2010-08,TN,KNOXVILLE,2010-08,3.88,"(-84.013181, 35.938755)",16313.44,All,0.23101619047619049,0.33689679817064755,0.2659952380952381,0.3380330560772885,0.27546238095238096,0.33486079187548057,0.3123080952380952,0.32827223547362233,0.3625466666666667,0.3160572075196604,0.5790957142857143,0.2842728190844132,0.9435780952380955,0.28064143134460545,0.15409090909090908,0.33156589251651974,0.19136363636363637,0.3409161518760928,0.25909090909090904,0.3626940817452683,1.4654545454545451,0.74830350211483,2.6986363636363637,0.6217902309132951,3.516818181818181,0.4115126869029128,3.8031818181818178,0.32916970575162235,31044830349.9256,-0.06650100111566033,12342273869.2704,0.5118427470533496,99.0214107435932,0.061845951602888756,4.0,-0.266223388553637,2.5,-0.10634850479062587
2,2010-09,TN,KNOXVILLE,2010-09,3.78,"(-84.1509, 35.933334)",24463.59,All,0.22657136363636363,0.33689679817064755,0.251059090909091,0.3380330560772885,0.25699454545454536,0.33486079187548057,0.2738163636363636,0.32827223547362233,0.2913659090909092,0.3160572075196604,0.4777727272727273,0.2842728190844132,0.8043745454545456,0.28064143134460545,0.1166666666666667,0.33156589251651974,0.19333333333333336,0.3409161518760928,0.2566666666666666,0.3626940817452683,1.4104761904761904,0.74830350211483,2.6476190476190475,0.6217902309132951,3.4690476190476183,0.4115126869029128,3.773333333333333,0.32916970575162235,31618591270.7387,-0.06650100111566033,11822726022.5574,0.5118427470533496,98.6449594200431,0.061845951602888756,4.1,-0.266223388553637,2.6,-0.10634850479062587
3,2010-11,TN,KNOXVILLE,2010-11,3.6050000000000004,"(-84.171931, 35.952292)",48955.39,All,0.22869727272727272,0.33689679817064755,0.24913818181818187,0.3380330560772885,0.2541922727272727,0.33486079187548057,0.27004181818181816,0.32827223547362233,0.2871204545454545,0.3160572075196604,0.44597000000000014,0.2842728190844132,0.7651345454545454,0.28064143134460545,0.13400000000000004,0.33156589251651974,0.182,0.3409161518760928,0.25200000000000006,0.3626940817452683,1.35,0.74830350211483,2.7630000000000003,0.6217902309132951,3.817999999999999,0.4115126869029128,4.186,0.32916970575162235,31565012894.7234,-0.06650100111566033,10792773250.4017,0.5118427470533496,95.21340255359091,0.061845951602888756,4.1,-0.266223388553637,2.4,-0.10634850479062587
4,2011-01,TN,KNOXVILLE,2011-01,4.15,"(-83.921, 35.9604)",27733.22,All,0.2391115000000001,0.33689679817064755,0.25406500000000004,0.3380330560772885,0.2606254999999999,0.33486079187548057,0.2827834999999999,0.32827223547362233,0.30341049999999997,0.3160572075196604,0.4554005000000002,0.2842728190844132,0.7818229999999999,0.28064143134460545,0.14099999999999996,0.33156589251651974,0.1815,0.3409161518760928,0.27349999999999997,0.3626940817452683,1.9944999999999997,0.74830350211483,3.3940000000000006,0.6217902309132951,4.281000000000001,0.4115126869029128,4.5230000000000015,0.32916970575162235,31041077337.2648,-0.06650100111566033,11726514214.1317,0.5118427470533496,94.51558950569391,0.061845951602888756,3.8,-0.266223388553637,2.3,-0.10634850479062587
5,2012-10,TN,KNOXVILLE,2012-10,2.65,"(-83.914746, 35.934838)",5191.31,All,0.15320434782608702,0.33689679817064755,0.17955217391304346,0.3380330560772885,0.21346521739130433,0.33486079187548057,0.2717391304347827,0.32827223547362233,0.3304891304347827,0.3160572075196604,0.5823021739130435,0.2842728190844132,0.9185760869565219,0.28064143134460545,0.10952380952380951,0.33156589251651974,0.14904761904761904,0.3409161518760928,0.17952380952380956,0.3626940817452683,0.7085714285714285,0.74830350211483,1.7461904761904758,0.6217902309132951,2.505714285714286,0.4115126869029128,2.90047619047619,0.32916970575162235,39658399389.4891,-0.06650100111566033,10740081615.3953,0.5118427470533496,89.56768058609659,0.061845951602888756,3.9,-0.266223388553637,2.1,-0.10634850479062587
6,2012-11,TN,KNOXVILLE,2012-11,2.7733333333333334,"(-84.08536409999999, 35.9307029)",51285.35666666667,All,0.1555,0.33689679817064755,0.18060909090909089,0.3380330560772885,0.20888636363636362,0.33486079187548057,0.25813636363636355,0.32827223547362233,0.31102272727272723,0.3160572075196604,0.528347727272727,0.2842728190844132,0.8631931818181818,0.28064143134460545,0.12449999999999999,0.33156589251651974,0.14450000000000002,0.3409161518760928,0.17850000000000002,0.3626940817452683,0.665,0.74830350211483,1.654,0.6217902309132951,2.3894999999999995,0.4115126869029128,2.8034999999999997,0.32916970575162235,39298206327.5877,-0.06650100111566033,11337096053.4966,0.5118427470533496,89.02745876405929,0.061845951602888756,3.9,-0.266223388553637,1.9,-0.10634850479062587
7,2012-12,TN,KNOXVILLE,2012-12,2.67,"(-83.970241, 35.996618)",49823.799999999996,All,0.1631578947368421,0.33689679817064755,0.1875157894736842,0.3380330560772885,0.21092631578947374,0.33486079187548057,0.2552894736842105,0.32827223547362233,0.30947368421052623,0.3160572075196604,0.5145657894736843,0.2842728190844132,0.8483157894736841,0.28064143134460545,0.039500000000000014,0.33156589251651974,0.11950000000000005,0.3409161518760928,0.1585,0.3626940817452683,0.6960000000000001,0.74830350211483,1.7189999999999999,0.6217902309132951,2.4675000000000002,0.4115126869029128,2.8835,0.32916970575162235,40395555554.9932,-0.06650100111566033,11154944519.578999,0.5118427470533496,89.6061116730853,0.061845951602888756,3.8,-0.266223388553637,2.0,-0.10634850479062587
8,2013-04,TN,KNOXVILLE,2013-04,3.4,"(-84.082089, 35.900979)",10106.44,All,0.1539047619047619,0.33689679817064755,0.17210476190476193,0.3380330560772885,0.19953333333333334,0.33486079187548057,0.24005714285714277,0.32827223547362233,0.27714285714285714,0.3160572075196604,0.4360190476190476,0.2842728190844132,0.7168333333333334,0.28064143134460545,0.049090909090909116,0.33156589251651974,0.09409090909090913,0.3409161518760928,0.12454545454545456,0.3626940817452683,0.7104545454545454,0.74830350211483,1.7590909090909093,0.6217902309132951,2.5500000000000003,0.4115126869029128,2.9327272727272726,0.32916970575162235,41334062733.8549,-0.06650100111566033,9498561196.652071,0.5118427470533496,89.2801736441717,0.061845951602888756,3.4,-0.266223388553637,2.2,-0.10634850479062587
9,2013-08,TN,KNOXVILLE,2013-08,3.97,"(-83.86055999999999, 36.007021)",51180.095,All,0.11782999999999999,0.33689679817064755,0.1493142857142857,0.3380330560772885,0.1840704761904762,0.33486079187548057,0.22633523809523812,0.32827223547362233,0.2633952380952381,0.3160572075196604,0.3949285714285714,0.2842728190844132,0.6679499999999999,0.28064143134460545,0.03681818181818183,0.33156589251651974,0.07181818181818184,0.3409161518760928,0.12681818181818183,0.3626940817452683,1.5204545454545455,0.74830350211483,2.7372727272727273,0.6217902309132951,3.488181818181818,0.4115126869029128,3.757727272727273,0.32916970575162235,41561863313.5151,-0.06650100111566033,10216278752.7557,0.5118427470533496,86.5850023909696,0.061845951602888756,3.3,-0.266223388553637,1.6,-0.10634850479062587
10,2014-08,TN,KNOXVILLE,2014-08,4.05,"(-83.921, 35.9604)",50105.37,All,0.090785,0.33689679817064755,0.121725,0.3380330560772885,0.15602,0.33486079187548057,0.19527250000000002,0.32827223547362233,0.23465000000000003,0.3160572075196604,0.32965500000000003,0.2842728190844132,0.55889,0.28064143134460545,0.030000000000000006,0.33156589251651974,0.0523809523809524,0.3409161518760928,0.10714285714285714,0.3626940817452683,1.6314285714285717,0.74830350211483,2.42,0.6217902309132951,2.9366666666666665,0.4115126869029128,3.2009523809523808,0.32916970575162235,45241950015.4561,-0.06650100111566033,11159124696.1814,0.5118427470533496,82.56600445924391,0.061845951602888756,2.7,-0.266223388553637,1.5,-0.10634850479062587
11,2014-09,TN,KNOXVILLE,2014-09,3.55,"(-84.015727, 35.939518)",22628.195,All,0.09027272727272727,0.33689679817064755,0.12087045454545454,0.3380330560772885,0.15410454545454544,0.33486079187548057,0.19699999999999998,0.32827223547362233,0.23403181818181817,0.3160572075196604,0.32999090909090917,0.2842728190844132,0.5770545454545455,0.28064143134460545,0.01142857142857143,0.33156589251651974,0.04380952380952382,0.3409161518760928,0.10952380952380954,0.3626940817452683,1.7738095238095242,0.74830350211483,2.5342857142857147,0.6217902309132951,3.0133333333333328,0.4115126869029128,3.26,0.32916970575162235,45667781053.6763,-0.06650100111566033,10950177839.1879,0.5118427470533496,82.11515832772571,0.061845951602888756,2.8,-0.266223388553637,1.4,-0.10634850479062587
12,2014-10,TN,KNOXVILLE,2014-10,4.15,"(-83.866677, 35.991128)",31111.59,All,0.09059565217391304,0.33689679817064755,0.11953260869565213,0.3380330560772885,0.15351739130434783,0.33486079187548057,0.1974043478260869,0.32827223547362233,0.2313760869565217,0.3160572075196604,0.3236195652173913,0.2842728190844132,0.5523869565217392,0.28064143134460545,0.020909090909090912,0.33156589251651974,0.05045454545454548,0.3409161518760928,0.10454545454545458,0.3626940817452683,1.5459090909090911,0.74830350211483,2.304090909090909,0.6217902309132951,2.7731818181818184,0.4115126869029128,3.039999999999999,0.32916970575162235,45758876905.2845,-0.06650100111566033,11357071284.6333,0.5118427470533496,81.9669757663089,0.061845951602888756,3.1,-0.266223388553637,1.5,-0.10634850479062587
13,2014-12,TN,KNOXVILLE,2014-12,4.2,"(-83.897614, 35.960808)",64571.56,All,0.1101,0.33689679817064755,0.1330809523809524,0.3380330560772885,0.16305,0.33486079187548057,0.20744285714285715,0.32827223547362233,0.2446071428571429,0.3160572075196604,0.34302142857142864,0.2842728190844132,0.6021190476190476,0.28064143134460545,0.02500000000000001,0.33156589251651974,0.1063636363636364,0.3409161518760928,0.21454545454545454,0.3626940817452683,1.64,0.74830350211483,2.2072727272727275,0.6217902309132951,2.5504545454545453,0.4115126869029128,2.8331818181818185,0.32916970575162235,47036055605.935,-0.06650100111566033,11733364706.6996,0.5118427470533496,81.06604477988621,0.061845951602888756,2.7,-0.266223388553637,1.3,-0.10634850479062587
14,2015-01,TN,KNOXVILLE,2015-01,3.71,"(-83.921, 35.9604)",12768.795000000002,All,0.11871428571428574,0.33689679817064755,0.1349785714285714,0.3380330560772885,0.16807857142857144,0.33486079187548057,0.2135952380952381,0.32827223547362233,0.2543190476190476,0.3160572075196604,0.35825714285714294,0.2842728190844132,0.6221666666666666,0.28064143134460545,0.018000000000000006,0.33156589251651974,0.08300000000000003,0.3409161518760928,0.19549999999999998,0.3626940817452683,1.3744999999999998,0.74830350211483,1.8814999999999997,0.6217902309132951,2.199,0.4115126869029128,2.455,0.32916970575162235,47692027772.9219,-0.06650100111566033,11837215038.8922,0.5118427470533496,82.2508390398281,0.061845951602888756,2.9,-0.266223388553637,1.3,-0.10634850479062587
15,2015-03,TN,KNOXVILLE,2015-03,3.205,"(-84.07419300000001, 35.944604)",34965.7,All,0.12134999999999999,0.33689679817064755,0.14022954545454547,0.3380330560772885,0.17560000000000003,0.33486079187548057,0.21958181818181813,0.32827223547362233,0.26829772727272727,0.3160572075196604,0.39945,0.2842728190844132,0.700025,0.28064143134460545,0.02272727272727273,0.33156589251651974,0.11000000000000001,0.3409161518760928,0.25363636363636366,0.3626940817452683,1.5190909090909088,0.74830350211483,2.042727272727273,0.6217902309132951,2.4068181818181817,0.4115126869029128,2.626363636363636,0.32916970575162235,48668534366.8701,-0.06650100111566033,11835194000.8273,0.5118427470533496,82.72786465890579,0.061845951602888756,3.0,-0.266223388553637,1.4,-0.10634850479062587
16,2015-05,TN,KNOXVILLE,2015-05,4.23,"(-84.20799, 35.86501)",112761.46,All,0.12315789473684212,0.33689679817064755,0.14795,0.3380330560772885,0.1842289473684211,0.33486079187548057,0.2296,0.32827223547362233,0.2795368421052632,0.3160572075196604,0.41659473684210524,0.2842728190844132,0.7346236842105265,0.28064143134460545,0.013000000000000001,0.33156589251651974,0.07950000000000002,0.3409161518760928,0.24100000000000002,0.3626940817452683,1.5385000000000002,0.74830350211483,2.1975000000000002,0.6217902309132951,2.692,0.4115126869029128,2.9550000000000005,0.32916970575162235,49379202635.7798,-0.06650100111566033,11517159733.1957,0.5118427470533496,80.33849809561521,0.061845951602888756,2.5,-0.266223388553637,1.3,-0.10634850479062587
17,2015-09,TN,KNOXVILLE,2015-09,3.72,"(-83.913093, 35.967706)",83209.82,All,0.1344409090909091,0.33689679817064755,0.15661363636363634,0.3380330560772885,0.20107727272727274,0.33486079187548057,0.26589318181818195,0.32827223547362233,0.3311113636363637,0.3160572075196604,0.5371681818181817,0.2842728190844132,0.8526636363636364,0.28064143134460545,0.008571428571428572,0.33156589251651974,0.17952380952380947,0.3409161518760928,0.3733333333333333,0.3626940817452683,1.4900000000000002,0.74830350211483,2.1728571428571435,0.6217902309132951,2.618095238095238,0.4115126869029128,2.9528571428571433,0.32916970575162235,48154770296.6926,-0.06650100111566033,11758109185.709,0.5118427470533496,83.34061286074021,0.061845951602888756,2.7,-0.266223388553637,0.9,-0.10634850479062587
18,2015-11,TN,KNOXVILLE,2015-11,3.99,"(14.0, 48.0)",52023.96,All,0.13066666666666668,0.33689679817064755,0.1559214285714286,0.3380330560772885,0.20844761904761913,0.33486079187548057,0.286702380952381,0.32827223547362233,0.3709714285714286,0.3160572075196604,0.6063738095238096,0.2842728190844132,0.9343738095238093,0.28064143134460545,0.07105263157894738,0.33156589251651974,0.32789473684210524,0.3409161518760928,0.47684210526315784,0.3626940817452683,1.6710526315789473,0.74830350211483,2.2631578947368416,0.6217902309132951,2.6863157894736847,0.4115126869029128,3.03,0.32916970575162235,48187387172.2131,-0.06650100111566033,13039171751.3192,0.5118427470533496,81.7923503982947,0.061845951602888756,3.0,-0.266223388553637,0.9,-0.10634850479062587
19,2016-02,TN,KNOXVILLE,2016-02,3.8,"(-88.248026, 41.766484000000005)",116001.41,All,0.3714619047619048,0.33689679817064755,0.39233095238095245,0.3380330560772885,0.43129761904761904,0.33486079187548057,0.5186452380952381,0.32827223547362233,0.6227190476190477,0.3160572075196604,0.8697642857142857,0.2842728190844132,1.1407690476190477,0.28064143134460545,0.25600000000000006,0.33156589251651974,0.445,0.3409161518760928,0.534,0.3626940817452683,1.222,0.74830350211483,1.7794999999999999,0.6217902309132951,2.1990000000000003,0.4115126869029128,2.623,0.32916970575162235,49206523977.8161,-0.06650100111566033,11362184412.0981,0.5118427470533496,82.4529898168143,0.061845951602888756,3.2,-0.266223388553637,1.1,-0.10634850479062587
20,2016-04,TN,KNOXVILLE,2016-04,3.8,"(-83.890786, 35.946283)",32119.62,All,0.38031428571428566,0.33689679817064755,0.39864523809523805,0.3380330560772885,0.4373976190476192,0.33486079187548057,0.5229452380952381,0.32827223547362233,0.6327499999999999,0.3160572075196604,0.9025404761904764,0.2842728190844132,1.2222214285714286,0.28064143134460545,0.18761904761904763,0.33156589251651974,0.37238095238095237,0.3409161518760928,0.5557142857142858,0.3626940817452683,1.2580952380952382,0.74830350211483,1.8052380952380953,0.6217902309132951,2.2104761904761907,0.4115126869029128,2.6233333333333335,0.32916970575162235,50596067254.1766,-0.06650100111566033,11703539581.608,0.5118427470533496,82.3313446344394,0.061845951602888756,3.0,-0.266223388553637,1.2,-0.10634850479062587
21,2016-09,TN,KNOXVILLE,2016-09,3.5999999999999996,"(-83.977231, 35.957941999999996)",43976.17,All,0.42159363636363634,0.33689679817064755,0.4495609090909092,0.3380330560772885,0.5270018181818182,0.33486079187548057,0.6625254545454545,0.32827223547362233,0.8496804545454547,0.3160572075196604,1.2471445454545458,0.2842728190844132,1.5560313636363639,0.28064143134460545,0.1914285714285715,0.33156589251651974,0.4671428571428572,0.3409161518760928,0.5933333333333333,0.3626940817452683,1.178095238095238,0.74830350211483,1.6304761904761906,0.6217902309132951,2.0152380952380957,0.4115126869029128,2.350476190476191,0.32916970575162235,49588706606.1033,-0.06650100111566033,11692339154.1207,0.5118427470533496,85.2359522201137,0.061845951602888756,2.8,-0.266223388553637,1.2,-0.10634850479062587
22,2017-12,TN,KNOXVILLE,2017-12,3.98,"(-83.85623991, 35.90562783)",15417.73,All,1.3144094736842107,0.33689679817064755,1.3913115789473685,0.3380330560772885,1.4850410526315792,0.33486079187548057,1.5354463157894738,0.32827223547362233,1.6017521052631578,0.3160572075196604,1.7680373684210524,0.2842728190844132,2.0434931578947366,0.28064143134460545,1.204,0.33156589251651974,1.4950000000000003,0.3409161518760928,1.7005,0.3626940817452683,2.1819999999999995,0.74830350211483,2.4025,0.6217902309132951,2.5970000000000004,0.4115126869029128,2.768,0.32916970575162235,50505964400.0098,-0.06650100111566033,11226317067.5623,0.5118427470533496,88.23467488709129,0.061845951602888756,3.1,-0.266223388553637,1.1,-0.10634850479062587
23,2018-03,TN,KNOXVILLE,2018-03,3.75,"(-84.087882, 35.901378)",77604.85,All,1.5183047619047625,0.33689679817064755,1.6006185714285712,0.3380330560772885,1.7991309523809524,0.33486079187548057,1.9184628571428568,0.32827223547362233,2.173357619047619,0.3160572075196604,2.345182380952381,0.2842728190844132,2.596475714285714,0.28064143134460545,1.636666666666667,0.33156589251651974,1.917142857142857,0.3409161518760928,2.0628571428571427,0.3626940817452683,2.6295238095238096,0.74830350211483,2.8423809523809527,0.6217902309132951,2.9733333333333327,0.4115126869029128,3.0914285714285716,0.32916970575162235,50800995008.8069,-0.06650100111566033,12344213844.2875,0.5118427470533496,87.3618752869242,0.061845951602888756,3.1,-0.266223388553637,1.1,-0.10634850479062587
