,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(2),Corr with student_vol(2),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(1),Corr with mortgage 90(1)
17,CO,DENVER,2014-07,4.865,Refinancing_Purchase of Apartments_Coops,0.09286956521739129,4.772130434782609,0.18013026727233486,0.12270652173913045,4.74229347826087,0.18140156381016,0.15438695652173914,4.710613043478261,0.17374351517459233,0.1955586956521739,4.669441304347826,0.16224392742369373,0.23417391304347826,4.630826086956522,0.14670466273977065,0.32826086956521744,4.536739130434783,0.11304192591818274,0.5557695652173912,4.309230434782609,0.0934298366916462,0.024090909090909093,4.840909090909091,0.19794995224182,0.059545454545454575,4.805454545454546,0.17626163724069785,0.11136363636363639,4.753636363636364,0.16936444565489484,1.699545454545455,3.165454545454545,0.40884949503844115,2.542272727272727,2.322727272727273,0.40170383996727627,3.071363636363636,1.7936363636363644,0.29187880155291873,3.3318181818181816,1.5331818181818186,0.2554022604816803,44555116847.5878,0.05247200762259064,11159124696.1814,0.35992953735664934,82.2508390398281,-0.26522633490627684,1.6,0.08007481796616255,1.0,0.06706093186916212
18,CO,DENVER,2014-08,3.48,Refinancing_Purchase of Apartments_Coops,0.090785,3.389215,0.18013026727233486,0.121725,3.358275,0.18140156381016,0.15602,3.32398,0.17374351517459233,0.19527250000000002,3.2847275,0.16224392742369373,0.23465000000000003,3.24535,0.14670466273977065,0.32965500000000003,3.1503449999999997,0.11304192591818274,0.55889,2.92111,0.0934298366916462,0.030000000000000006,3.45,0.19794995224182,0.0523809523809524,3.427619047619048,0.17626163724069785,0.10714285714285714,3.3728571428571428,0.16936444565489484,1.6314285714285717,1.8485714285714283,0.40884949503844115,2.42,1.06,0.40170383996727627,2.9366666666666665,0.5433333333333334,0.29187880155291873,3.2009523809523808,0.2790476190476192,0.2554022604816803,44109559396.2995,0.05247200762259064,10950177839.1879,0.35992953735664934,82.08517590205541,-0.26522633490627684,1.3,0.08007481796616255,0.9,0.06706093186916212
19,CO,DENVER,2014-10,4.85,Refinancing_Purchase of Apartments_Coops,0.09059565217391304,4.759404347826087,0.18013026727233486,0.11953260869565213,4.730467391304347,0.18140156381016,0.15351739130434783,4.696482608695652,0.17374351517459233,0.1974043478260869,4.652595652173913,0.16224392742369373,0.2313760869565217,4.618623913043478,0.14670466273977065,0.3236195652173913,4.526380434782609,0.11304192591818274,0.5523869565217392,4.29761304347826,0.0934298366916462,0.020909090909090912,4.829090909090909,0.19794995224182,0.05045454545454548,4.799545454545454,0.17626163724069785,0.10454545454545458,4.745454545454545,0.16936444565489484,1.5459090909090911,3.3040909090909087,0.40884949503844115,2.304090909090909,2.5459090909090905,0.40170383996727627,2.7731818181818184,2.0768181818181812,0.29187880155291873,3.039999999999999,1.8100000000000005,0.2554022604816803,43938467193.2505,0.05247200762259064,14245911418.8887,0.35992953735664934,82.4770523961592,-0.26522633490627684,1.4,0.08007481796616255,0.9,0.06706093186916212
20,CO,DENVER,2014-11,4.5,Refinancing_Purchase of Apartments_Coops,0.09656999999999999,4.40343,0.18013026727233486,0.12222499999999999,4.377775,0.18140156381016,0.1548075,4.3451925,0.17374351517459233,0.20246,4.29754,0.16224392742369373,0.23286250000000003,4.2671375,0.14670466273977065,0.32679500000000006,4.173205,0.11304192591818274,0.56206,3.93794,0.0934298366916462,0.04166666666666668,4.458333333333333,0.19794995224182,0.06944444444444448,4.430555555555555,0.17626163724069785,0.13444444444444448,4.365555555555556,0.16936444565489484,1.6205555555555557,2.8794444444444443,0.40884949503844115,2.325555555555556,2.174444444444444,0.40170383996727627,2.7644444444444445,1.7355555555555555,0.29187880155291873,3.038333333333333,1.461666666666667,0.2554022604816803,44931729222.7983,0.05247200762259064,11733364706.6996,0.35992953735664934,80.33849809561521,-0.26522633490627684,1.4,0.08007481796616255,0.9,0.06706093186916212
21,CO,DENVER,2015-04,3.58,Refinancing_Purchase of Apartments_Coops,0.12200000000000003,3.458,0.18013026727233486,0.14605250000000003,3.4339475,0.18140156381016,0.18076750000000003,3.3992325,0.17374351517459233,0.22830999999999996,3.35169,0.16224392742369373,0.27596,3.30404,0.14670466273977065,0.404505,3.175495,0.11304192591818274,0.6969449999999999,2.883055,0.0934298366916462,0.018181818181818188,3.561818181818182,0.19794995224182,0.09363636363636368,3.4863636363636363,0.17626163724069785,0.23363636363636367,3.346363636363636,0.16936444565489484,1.3545454545454545,2.2254545454545456,0.40884949503844115,1.9349999999999996,1.6450000000000005,0.40170383996727627,2.334090909090909,1.245909090909091,0.29187880155291873,2.5859090909090905,0.9940909090909096,0.2554022604816803,45241950015.4561,0.05247200762259064,11517159733.1957,0.35992953735664934,82.75451956383341,-0.26522633490627684,1.5,0.08007481796616255,0.7,0.06706093186916212
22,CO,DENVER,2015-06,3.18,Refinancing_Purchase of Apartments_Coops,0.12293636363636364,3.0570636363636363,0.18013026727233486,0.14681590909090908,3.0331840909090912,0.18140156381016,0.1858840909090909,2.994115909090909,0.17374351517459233,0.23472954545454539,2.945270454545455,0.16224392742369373,0.2827113636363637,2.8972886363636365,0.14670466273977065,0.43974545454545466,2.7402545454545457,0.11304192591818274,0.7702659090909093,2.4097340909090907,0.0934298366916462,0.007727272727272728,3.1722727272727274,0.19794995224182,0.08681818181818185,3.0931818181818183,0.17626163724069785,0.2754545454545455,2.9045454545454548,0.16936444565489484,1.6836363636363636,1.4963636363636366,0.40884949503844115,2.3636363636363638,0.8163636363636364,0.40170383996727627,2.8454545454545452,0.3345454545454549,0.29187880155291873,3.1118181818181814,0.06818181818181879,0.2554022604816803,45758876905.2845,0.05247200762259064,10986955735.8103,0.35992953735664934,82.89218119322959,-0.26522633490627684,1.1,0.08007481796616255,0.7,0.06706093186916212
23,CO,DENVER,2016-04,4.2,Refinancing_Purchase of Apartments_Coops,0.38031428571428566,3.8196857142857144,0.18013026727233486,0.39864523809523805,3.8013547619047623,0.18140156381016,0.4373976190476192,3.762602380952381,0.17374351517459233,0.5229452380952381,3.677054761904762,0.16224392742369373,0.6327499999999999,3.5672500000000005,0.14670466273977065,0.9025404761904764,3.2974595238095237,0.11304192591818274,1.2222214285714286,2.977778571428572,0.0934298366916462,0.18761904761904763,4.012380952380952,0.19794995224182,0.37238095238095237,3.8276190476190477,0.17626163724069785,0.5557142857142858,3.644285714285714,0.16936444565489484,1.2580952380952382,2.941904761904762,0.40884949503844115,1.8052380952380953,2.394761904761905,0.40170383996727627,2.2104761904761907,1.9895238095238095,0.29187880155291873,2.6233333333333335,1.5766666666666667,0.2554022604816803,48291644449.3811,0.05247200762259064,11496937509.4445,0.35992953735664934,85.1896726255448,-0.26522633490627684,1.4,0.08007481796616255,0.5,0.06706093186916212
24,CO,DENVER,2016-07,3.9,Refinancing_Purchase of Apartments_Coops,0.41380476190476195,3.486195238095238,0.18013026727233486,0.43819285714285716,3.461807142857143,0.18140156381016,0.4828833333333333,3.417116666666667,0.17374351517459233,0.5734595238095239,3.326540476190476,0.16224392742369373,0.6963095238095237,3.2036904761904763,0.14670466273977065,0.9990666666666668,2.900933333333333,0.11304192591818274,1.31707619047619,2.58292380952381,0.0934298366916462,0.2635000000000001,3.6365,0.19794995224182,0.4040000000000001,3.496,0.17626163724069785,0.5135000000000001,3.3865,0.16936444565489484,1.0715,2.8285,0.40884949503844115,1.504,2.396,0.40170383996727627,1.8224999999999998,2.0775,0.29187880155291873,2.227,1.673,0.2554022604816803,48187387172.2131,0.05247200762259064,11482367114.4991,0.35992953735664934,88.3913281030881,-0.26522633490627684,1.1,0.08007481796616255,0.5,0.06706093186916212
25,CO,DENVER,2016-08,3.85,Refinancing_Purchase of Apartments_Coops,0.41817045454545454,3.4318295454545455,0.18013026727233486,0.4429568181818182,3.4070431818181817,0.18140156381016,0.5122418181818182,3.337758181818182,0.17374351517459233,0.6351372727272727,3.2148627272727275,0.16224392742369373,0.810223181818182,3.039776818181818,0.14670466273977065,1.1977463636363632,2.652253636363637,0.11304192591818274,1.5097959090909088,2.3402040909090913,0.0934298366916462,0.2608695652173914,3.5891304347826085,0.19794995224182,0.4460869565217393,3.4039130434782607,0.17626163724069785,0.5682608695652173,3.281739130434783,0.16936444565489484,1.1330434782608694,2.7169565217391307,0.40884949503844115,1.5565217391304347,2.2934782608695654,0.40170383996727627,1.8895652173913038,1.9604347826086963,0.29187880155291873,2.261739130434783,1.5882608695652172,0.2554022604816803,48887248013.451,0.05247200762259064,11692339154.1207,0.35992953735664934,88.43997566936979,-0.26522633490627684,1.1,0.08007481796616255,0.4,0.06706093186916212
26,CO,DENVER,2016-10,3.5035000000000003,Refinancing_Purchase of Apartments_Coops,0.4307719047619048,3.0727280952380953,0.18013026727233486,0.457582380952381,3.045917619047619,0.18140156381016,0.5307795238095238,2.9727204761904766,0.17374351517459233,0.6609890476190475,2.8425109523809526,0.16224392742369373,0.8786828571428573,2.624817142857143,0.14670466273977065,1.258856666666667,2.2446433333333333,0.11304192591818274,1.577814761904762,1.9256852380952383,0.0934298366916462,0.24400000000000005,3.2595,0.19794995224182,0.47700000000000004,3.0265000000000004,0.17626163724069785,0.6595000000000001,2.8440000000000003,0.16936444565489484,1.2719999999999998,2.2315000000000005,0.40884949503844115,1.7645000000000004,1.7389999999999999,0.40170383996727627,2.1705,1.3330000000000002,0.29187880155291873,2.5004999999999997,1.0030000000000006,0.2554022604816803,49206523977.8161,0.05247200762259064,12605986919.9069,0.35992953735664934,88.1697673489486,-0.26522633490627684,1.1,0.08007481796616255,0.5,0.06706093186916212
27,CO,DENVER,2016-11,3.315,Refinancing_Purchase of Apartments_Coops,0.4339245454545454,2.8810754545454547,0.18013026727233486,0.45880500000000013,2.8561949999999996,0.18140156381016,0.5631090909090911,2.7518909090909087,0.17374351517459233,0.7006386363636362,2.614361363636364,0.16224392742369373,0.9084640909090909,2.406535909090909,0.14670466273977065,1.2693081818181815,2.0456918181818184,0.11304192591818274,1.6029650000000002,1.7120349999999998,0.0934298366916462,0.29999999999999993,3.015,0.19794995224182,0.5834999999999999,2.7315,0.17626163724069785,0.736,2.5789999999999997,0.16936444565489484,1.596,1.7189999999999999,0.40884949503844115,2.142,1.173,0.40170383996727627,2.5369999999999995,0.7780000000000005,0.29187880155291873,2.8620000000000005,0.4529999999999994,0.2554022604816803,49692544708.3448,0.05247200762259064,12351593318.9066,0.35992953735664934,87.62096056152771,-0.26522633490627684,1.2,0.08007481796616255,0.4,0.06706093186916212
28,CO,DENVER,2017-02,4.52,Refinancing_Purchase of Apartments_Coops,0.6863609999999999,3.833639,0.18013026727233486,0.7163664999999999,3.8036334999999997,0.18140156381016,0.7767084999999999,3.7432914999999998,0.17374351517459233,0.8480275,3.6719724999999994,0.16224392742369373,1.0445964999999997,3.4754034999999996,0.14670466273977065,1.3514585000000001,3.1685414999999995,0.11304192591818274,1.723958,2.7960419999999995,0.0934298366916462,0.48210526315789465,4.037894736842105,0.19794995224182,0.653157894736842,3.8668421052631574,0.17626163724069785,0.8205263157894739,3.699473684210526,0.16936444565489484,1.9015789473684213,2.6184210526315783,0.40884949503844115,2.4189473684210525,2.101052631578947,0.40170383996727627,2.763684210526316,1.7563157894736836,0.29187880155291873,3.0321052631578946,1.487894736842105,0.2554022604816803,50034086230.3872,0.05247200762259064,12388258203.7622,0.35992953735664934,89.1200725980081,-0.26522633490627684,1.4,0.08007481796616255,0.4,0.06706093186916212
29,CO,DENVER,2017-03,3.7,Refinancing_Purchase of Apartments_Coops,0.8095565217391305,2.8904434782608694,0.18013026727233486,0.8706386956521739,2.8293613043478265,0.18140156381016,0.9286352173913045,2.771364782608696,0.17374351517459233,0.982656956521739,2.717343043478261,0.16224392742369373,1.134713043478261,2.565286956521739,0.14670466273977065,1.4258673913043478,2.2741326086956524,0.11304192591818274,1.8069104347826086,1.8930895652173916,0.0934298366916462,0.662608695652174,3.0373913043478264,0.19794995224182,0.8856521739130436,2.8143478260869568,0.17626163724069785,1.0104347826086957,2.6895652173913045,0.16936444565489484,2.013478260869565,1.686521739130435,0.40884949503844115,2.4817391304347827,1.2182608695652175,0.40170383996727627,2.8317391304347823,0.8682608695652179,0.29187880155291873,3.0813043478260873,0.6186956521739129,0.2554022604816803,49971382532.5922,0.05247200762259064,12747516848.3499,0.35992953735664934,89.1832712740787,-0.26522633490627684,1.2,0.08007481796616255,0.4,0.06706093186916212
30,CO,DENVER,2017-04,3.8,Refinancing_Purchase of Apartments_Coops,0.9290682352941175,2.8709317647058823,0.18013026727233486,0.9469605882352942,2.8530394117647058,0.18140156381016,0.9906858823529412,2.809314117647059,0.17374351517459233,1.0343464705882355,2.7656535294117646,0.16224392742369373,1.1592282352941174,2.6407717647058826,0.14670466273977065,1.4162570588235293,2.383742941176471,0.11304192591818274,1.7758141176470588,2.024185882352941,0.0934298366916462,0.7457894736842106,3.0542105263157895,0.19794995224182,0.9489473684210525,2.8510526315789475,0.17626163724069785,1.0421052631578949,2.757894736842105,0.16936444565489484,1.8242105263157897,1.97578947368421,0.40884949503844115,2.297368421052632,1.5026315789473679,0.40170383996727627,2.6673684210526316,1.1326315789473682,0.29187880155291873,2.9415789473684213,0.8584210526315785,0.2554022604816803,51124149514.2735,0.05247200762259064,12745337772.3068,0.35992953735664934,88.94830277813108,-0.26522633490627684,1.3,0.08007481796616255,0.4,0.06706093186916212
31,CO,DENVER,2017-05,3.915,Refinancing_Purchase of Apartments_Coops,0.9286509523809523,2.986349047619048,0.18013026727233486,0.9479980952380954,2.9670019047619047,0.18140156381016,1.0114261904761905,2.9035738095238095,0.17374351517459233,1.0843647619047618,2.830635238095238,0.16224392742369373,1.185849523809524,2.729150476190476,0.14670466273977065,1.424545714285714,2.4904542857142857,0.11304192591818274,1.7495038095238098,2.1654961904761905,0.0934298366916462,0.7281818181818184,3.1868181818181816,0.19794995224182,1.035,2.88,0.17626163724069785,1.1227272727272726,2.7922727272727275,0.16936444565489484,1.836818181818182,2.078181818181818,0.40884949503844115,2.3036363636363633,1.6113636363636368,0.40170383996727627,2.695909090909091,1.2190909090909092,0.29187880155291873,2.9590909090909094,0.9559090909090906,0.2554022604816803,49588706606.1033,0.05247200762259064,11814606928.6527,0.35992953735664934,88.11497433433529,-0.26522633490627684,1.4,0.08007481796616255,0.4,0.06706093186916212
32,CO,DENVER,2017-08,4.49,Refinancing_Purchase of Apartments_Coops,1.1775518181818179,3.3124481818181826,0.18013026727233486,1.197803181818182,3.292196818181818,0.18140156381016,1.2317690909090908,3.2582309090909094,0.17374351517459233,1.264191818181818,3.2258081818181825,0.16224392742369373,1.314176818181818,3.175823181818182,0.14670466273977065,1.453699090909091,3.036300909090909,0.11304192591818274,1.7253381818181814,2.7646618181818186,0.0934298366916462,0.9795652173913042,3.510434782608696,0.19794995224182,1.1291304347826083,3.360869565217392,0.17626163724069785,1.2291304347826086,3.2608695652173916,0.16936444565489484,1.7765217391304353,2.713478260869565,0.40884949503844115,2.209130434782609,2.280869565217391,0.40170383996727627,2.552173913043478,1.9378260869565223,0.29187880155291873,2.795217391304348,1.6947826086956521,0.2554022604816803,47316214443.3566,0.05247200762259064,11537595366.1601,0.35992953735664934,87.46440959377459,-0.26522633490627684,1.1,0.08007481796616255,0.4,0.06706093186916212
33,CO,DENVER,2017-09,3.4,Refinancing_Purchase of Apartments_Coops,1.1784444999999997,2.2215555,0.18013026727233486,1.1967471428571432,2.2032528571428567,0.18140156381016,1.23492,2.1650799999999997,0.17374351517459233,1.2721638095238097,2.12783619047619,0.16224392742369373,1.3232957142857147,2.0767042857142854,0.14670466273977065,1.4732157142857143,1.9267842857142856,0.11304192591818274,1.738246666666667,1.661753333333333,0.0934298366916462,0.9940000000000001,2.4059999999999997,0.19794995224182,1.171,2.229,0.17626163724069785,1.2799999999999998,2.12,0.16936444565489484,1.7975,1.6024999999999998,0.40884949503844115,2.2020000000000004,1.1979999999999995,0.40170383996727627,2.5300000000000002,0.8699999999999997,0.29187880155291873,2.7764999999999995,0.6235000000000004,0.2554022604816803,48693341763.9087,0.05247200762259064,11707722927.962,0.35992953735664934,87.3618752869242,-0.26522633490627684,1.2,0.08007481796616255,0.4,0.06706093186916212
34,CO,DENVER,2017-11,3.25,Refinancing_Purchase of Apartments_Coops,1.183300476190476,2.066699523809524,0.18013026727233486,1.2036563636363637,2.0463436363636363,0.18140156381016,1.2878790909090911,1.9621209090909089,0.17374351517459233,1.3757831818181818,1.8742168181818182,0.16224392742369373,1.4342040909090912,1.8157959090909088,0.14670466273977065,1.6264599999999996,1.6235400000000004,0.11304192591818274,1.9015695454545458,1.3484304545454542,0.0934298366916462,1.09,2.16,0.19794995224182,1.3895238095238096,1.8604761904761904,0.17626163724069785,1.5600000000000003,1.6899999999999997,0.16936444565489484,2.05,1.2000000000000002,0.40884949503844115,2.353333333333333,0.896666666666667,0.40170383996727627,2.6023809523809525,0.6476190476190475,0.29187880155291873,2.801904761904762,0.4480952380952381,0.2554022604816803,48416221734.2909,0.05247200762259064,11226317067.5623,0.35992953735664934,88.1148323663994,-0.26522633490627684,1.2,0.08007481796616255,0.4,0.06706093186916212
