,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness,Corr with credit_tightness,mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
0,BOSTON,2011-10,3.8,Other FHA,0.1416352380952381,3.6583647619047617,0.11763255282957798,0.19074095238095234,3.6092590476190476,0.11578255716038632,0.24373904761904758,3.5562609523809523,0.11186947185968873,0.3185252380952381,3.481474761904762,0.10438445405302708,0.4064785714285714,3.3935214285714284,0.08287806439207163,0.59521,3.20479,0.013405159967514759,0.9086428571428572,2.8913571428571427,-0.03449098064713283,0.013500000000000003,3.7864999999999998,0.16500670801817777,0.05450000000000003,3.7455,0.11207585588494194,0.1145,3.6854999999999998,0.0911078398465245,1.0614999999999999,2.7385,0.43691342356524443,2.1519999999999997,1.6480000000000001,0.5729147926482409,2.8695,0.9304999999999999,0.4567007009951543,3.128,0.6719999999999997,0.36523918333013616,35532707747.113,0.1682267968165343,13238482167.5647,-0.39620574592234037,91.3646878868074,-0.7062328686510312,2.5,-0.29540612705801417,3.1,0.08615525223949987
1,BOSTON,2012-06,2.61,Other FHA,0.163,2.447,0.11763255282957798,0.19464736842105262,2.4153526315789473,0.11578255716038632,0.24319736842105263,2.366802631578947,0.11186947185968873,0.3459342105263157,2.264065789473684,0.10438445405302708,0.46558684210526313,2.1444131578947365,0.08287806439207163,0.7364000000000004,1.8735999999999995,0.013405159967514759,1.0691894736842107,1.5408105263157892,-0.03449098064713283,0.05190476190476193,2.558095238095238,0.16500670801817777,0.14809523809523809,2.4619047619047616,0.11207585588494194,0.18904761904761905,2.420952380952381,0.0911078398465245,0.7114285714285714,1.8985714285714286,0.43691342356524443,1.6223809523809525,0.9876190476190474,0.5729147926482409,2.3061904761904763,0.30380952380952353,0.4567007009951543,2.698095238095238,-0.08809523809523823,0.36523918333013616,37685204803.0042,0.1682267968165343,11251067892.2966,-0.39620574592234037,89.56768058609659,-0.7062328686510312,2.5,-0.29540612705801417,2.6,0.08615525223949987
2,BOSTON,2012-12,2.85,Other FHA,0.1631578947368421,2.686842105263158,0.11763255282957798,0.1875157894736842,2.662484210526316,0.11578255716038632,0.21092631578947374,2.6390736842105262,0.11186947185968873,0.2552894736842105,2.5947105263157897,0.10438445405302708,0.30947368421052623,2.540526315789474,0.08287806439207163,0.5145657894736843,2.3354342105263157,0.013405159967514759,0.8483157894736841,2.001684210526316,-0.03449098064713283,0.039500000000000014,2.8105,0.16500670801817777,0.11950000000000005,2.7305,0.11207585588494194,0.1585,2.6915,0.0911078398465245,0.6960000000000001,2.154,0.43691342356524443,1.7189999999999999,1.1310000000000002,0.5729147926482409,2.4675000000000002,0.38249999999999984,0.4567007009951543,2.8835,-0.033500000000000085,0.36523918333013616,40395555554.9932,0.1682267968165343,11631947675.6117,-0.39620574592234037,89.2801736441717,-0.7062328686510312,2.8,-0.29540612705801417,2.4,0.08615525223949987
3,BOSTON,2013-03,2.75,Other FHA,0.15505000000000002,2.59495,0.11763255282957798,0.17309999999999998,2.5769,0.11578255716038632,0.20345,2.54655,0.11186947185968873,0.2419,2.5080999999999998,0.10438445405302708,0.28190000000000004,2.4680999999999997,0.08287806439207163,0.44782500000000003,2.302175,0.013405159967514759,0.7351250000000001,2.014875,-0.03449098064713283,0.07800000000000003,2.672,0.16500670801817777,0.11450000000000005,2.6355,0.11207585588494194,0.14750000000000002,2.6025,0.0911078398465245,0.8185000000000002,1.9314999999999998,0.43691342356524443,1.9575,0.7925,0.5729147926482409,2.7840000000000003,-0.03400000000000025,0.4567007009951543,3.1625000000000005,-0.41250000000000053,0.36523918333013616,41471481477.9035,0.1682267968165343,11337096053.4966,-0.39620574592234037,88.920473853359,-0.7062328686510312,2.6,-0.29540612705801417,2.3,0.08615525223949987
4,BOSTON,2013-08,3.17,Other FHA,0.11782999999999999,3.05217,0.11763255282957798,0.1493142857142857,3.0206857142857144,0.11578255716038632,0.1840704761904762,2.985929523809524,0.11186947185968873,0.22633523809523812,2.943664761904762,0.10438445405302708,0.2633952380952381,2.9066047619047617,0.08287806439207163,0.3949285714285714,2.7750714285714286,0.013405159967514759,0.6679499999999999,2.50205,-0.03449098064713283,0.03681818181818183,3.1331818181818183,0.16500670801817777,0.07181818181818184,3.098181818181818,0.11207585588494194,0.12681818181818183,3.043181818181818,0.0911078398465245,1.5204545454545455,1.6495454545454544,0.43691342356524443,2.7372727272727273,0.4327272727272726,0.5729147926482409,3.488181818181818,-0.3181818181818179,0.4567007009951543,3.757727272727273,-0.5877272727272729,0.36523918333013616,41561863313.5151,0.1682267968165343,9498561196.652071,-0.39620574592234037,88.1059676388142,-0.7062328686510312,2.4,-0.29540612705801417,2.3,0.08615525223949987
5,BOSTON,2014-03,4.6,Other FHA,0.0888,4.5112,0.11763255282957798,0.1207452380952381,4.479254761904762,0.11578255716038632,0.15488333333333335,4.445116666666666,0.11186947185968873,0.19711666666666672,4.402883333333333,0.10438445405302708,0.23409761904761903,4.365902380952381,0.08287806439207163,0.33106666666666673,4.268933333333333,0.013405159967514759,0.5571428571428573,4.042857142857143,-0.03449098064713283,0.051428571428571455,4.548571428571428,0.16500670801817777,0.07857142857142858,4.521428571428571,0.11207585588494194,0.1280952380952381,4.471904761904762,0.0911078398465245,1.6395238095238096,2.9604761904761903,0.43691342356524443,2.7233333333333327,1.876666666666667,0.5729147926482409,3.3466666666666667,1.253333333333333,0.4567007009951543,3.6209523809523807,0.9790476190476189,0.36523918333013616,44931729222.7983,0.1682267968165343,9402239044.86975,-0.39620574592234037,80.910251046009,-0.7062328686510312,2.1,-0.29540612705801417,2.1,0.08615525223949987
6,BOSTON,2014-04,3.95,Other FHA,0.08864000000000001,3.8613600000000003,0.11763255282957798,0.120115,3.829885,0.11578255716038632,0.1517,3.7983000000000002,0.11186947185968873,0.1918625,3.7581375,0.10438445405302708,0.227495,3.722505,0.08287806439207163,0.32422500000000004,3.625775,0.013405159967514759,0.550005,3.399995,-0.03449098064713283,0.023333333333333345,3.9266666666666667,0.16500670801817777,0.05333333333333336,3.896666666666667,0.11207585588494194,0.10761904761904763,3.8423809523809527,0.0911078398465245,1.7009523809523805,2.2490476190476194,0.43691342356524443,2.705238095238095,1.244761904761905,0.5729147926482409,3.265238095238095,0.6847619047619053,0.4567007009951543,3.5176190476190476,0.43238095238095253,0.36523918333013616,45277214883.1472,0.1682267968165343,9438159522.248821,-0.39620574592234037,82.56600445924391,-0.7062328686510312,1.8,-0.29540612705801417,2.1,0.08615525223949987
7,BOSTON,2014-07,3.89,Other FHA,0.09286956521739129,3.7971304347826087,0.11763255282957798,0.12270652173913045,3.7672934782608696,0.11578255716038632,0.15438695652173914,3.735613043478261,0.11186947185968873,0.1955586956521739,3.6944413043478264,0.10438445405302708,0.23417391304347826,3.655826086956522,0.08287806439207163,0.32826086956521744,3.5617391304347827,0.013405159967514759,0.5557695652173912,3.334230434782609,-0.03449098064713283,0.024090909090909093,3.865909090909091,0.16500670801817777,0.059545454545454575,3.8304545454545456,0.11207585588494194,0.11136363636363639,3.778636363636364,0.0911078398465245,1.699545454545455,2.1904545454545454,0.43691342356524443,2.542272727272727,1.347727272727273,0.5729147926482409,3.071363636363636,0.8186363636363643,0.4567007009951543,3.3318181818181816,0.5581818181818186,0.36523918333013616,44940573200.2924,0.1682267968165343,11032404366.8063,-0.39620574592234037,81.64661519553,-0.7062328686510312,2.0,-0.29540612705801417,2.1,0.08615525223949987
8,BOSTON,2014-08,3.9,Other FHA,0.090785,3.809215,0.11763255282957798,0.121725,3.778275,0.11578255716038632,0.15602,3.74398,0.11186947185968873,0.19527250000000002,3.7047274999999997,0.10438445405302708,0.23465000000000003,3.66535,0.08287806439207163,0.32965500000000003,3.5703449999999997,0.013405159967514759,0.55889,3.34111,-0.03449098064713283,0.030000000000000006,3.87,0.16500670801817777,0.0523809523809524,3.8476190476190477,0.11207585588494194,0.10714285714285714,3.7928571428571427,0.0911078398465245,1.6314285714285717,2.2685714285714282,0.43691342356524443,2.42,1.48,0.5729147926482409,2.9366666666666665,0.9633333333333334,0.4567007009951543,3.2009523809523808,0.6990476190476191,0.36523918333013616,45241950015.4561,0.1682267968165343,9507943209.106209,-0.39620574592234037,81.06604477988621,-0.7062328686510312,2.1,-0.29540612705801417,2.1,0.08615525223949987
9,BOSTON,2014-09,3.7,Other FHA,0.09027272727272727,3.609727272727273,0.11763255282957798,0.12087045454545454,3.5791295454545455,0.11578255716038632,0.15410454545454544,3.545895454545455,0.11186947185968873,0.19699999999999998,3.503,0.10438445405302708,0.23403181818181817,3.465968181818182,0.08287806439207163,0.32999090909090917,3.370009090909091,0.013405159967514759,0.5770545454545455,3.1229454545454547,-0.03449098064713283,0.01142857142857143,3.6885714285714286,0.16500670801817777,0.04380952380952382,3.6561904761904764,0.11207585588494194,0.10952380952380954,3.5904761904761906,0.0911078398465245,1.7738095238095242,1.926190476190476,0.43691342356524443,2.5342857142857147,1.1657142857142855,0.5729147926482409,3.0133333333333328,0.6866666666666674,0.4567007009951543,3.26,0.4400000000000004,0.36523918333013616,45667781053.6763,0.1682267968165343,10121843859.6075,-0.39620574592234037,82.2508390398281,-0.7062328686510312,1.9,-0.29540612705801417,2.1,0.08615525223949987
10,BOSTON,2014-10,3.87,Other FHA,0.09059565217391304,3.779404347826087,0.11763255282957798,0.11953260869565213,3.750467391304348,0.11578255716038632,0.15351739130434783,3.716482608695652,0.11186947185968873,0.1974043478260869,3.6725956521739134,0.10438445405302708,0.2313760869565217,3.6386239130434785,0.08287806439207163,0.3236195652173913,3.5463804347826087,0.013405159967514759,0.5523869565217392,3.3176130434782607,-0.03449098064713283,0.020909090909090912,3.849090909090909,0.16500670801817777,0.05045454545454548,3.819545454545455,0.11207585588494194,0.10454545454545458,3.7654545454545456,0.0911078398465245,1.5459090909090911,2.324090909090909,0.43691342356524443,2.304090909090909,1.565909090909091,0.5729147926482409,2.7731818181818184,1.0968181818181817,0.4567007009951543,3.039999999999999,0.830000000000001,0.36523918333013616,45758876905.2845,0.1682267968165343,10638305940.4607,-0.39620574592234037,82.08517590205541,-0.7062328686510312,1.9,-0.29540612705801417,2.0,0.08615525223949987
11,BOSTON,2015-02,3.95,Other FHA,0.11784999999999998,3.8321500000000004,0.11763255282957798,0.13764249999999997,3.8123575,0.11578255716038632,0.17207499999999998,3.777925,0.11186947185968873,0.2121925,3.7378075,0.10438445405302708,0.25842,3.69158,0.08287806439207163,0.37596500000000005,3.5740350000000003,0.013405159967514759,0.6601375,3.2898625,-0.03449098064713283,0.017894736842105265,3.932105263157895,0.16500670801817777,0.07105263157894741,3.878947368421053,0.11207585588494194,0.22421052631578947,3.7257894736842108,0.0911078398465245,1.472631578947368,2.477368421052632,0.43691342356524443,1.9752631578947366,1.9747368421052636,0.5729147926482409,2.3384210526315794,1.6115789473684208,0.4567007009951543,2.566315789473684,1.383684210526316,0.36523918333013616,48997735451.5931,0.1682267968165343,11357071284.6333,-0.39620574592234037,82.122236078369,-0.7062328686510312,1.8,-0.29540612705801417,1.7,0.08615525223949987
12,BOSTON,2015-06,3.35,Other FHA,0.12293636363636364,3.2270636363636362,0.11763255282957798,0.14681590909090908,3.203184090909091,0.11578255716038632,0.1858840909090909,3.164115909090909,0.11186947185968873,0.23472954545454539,3.115270454545455,0.10438445405302708,0.2827113636363637,3.0672886363636365,0.08287806439207163,0.43974545454545466,2.9102545454545456,0.013405159967514759,0.7702659090909093,2.5797340909090907,-0.03449098064713283,0.007727272727272728,3.3422727272727273,0.16500670801817777,0.08681818181818185,3.263181818181818,0.11207585588494194,0.2754545454545455,3.0745454545454547,0.0911078398465245,1.6836363636363636,1.6663636363636365,0.43691342356524443,2.3636363636363638,0.9863636363636363,0.5729147926482409,2.8454545454545452,0.5045454545454549,0.4567007009951543,3.1118181818181814,0.23818181818181872,0.36523918333013616,48752987466.2114,0.1682267968165343,12019442988.8631,-0.39620574592234037,82.75451956383341,-0.7062328686510312,1.5,-0.29540612705801417,1.6,0.08615525223949987
13,BOSTON,2015-11,3.8,Other FHA,0.13066666666666668,3.6693333333333333,0.11763255282957798,0.1559214285714286,3.644078571428571,0.11578255716038632,0.20844761904761913,3.591552380952381,0.11186947185968873,0.286702380952381,3.513297619047619,0.10438445405302708,0.3709714285714286,3.4290285714285713,0.08287806439207163,0.6063738095238096,3.1936261904761905,0.013405159967514759,0.9343738095238093,2.8656261904761906,-0.03449098064713283,0.07105263157894738,3.7289473684210526,0.16500670801817777,0.32789473684210524,3.4721052631578946,0.11207585588494194,0.47684210526315784,3.323157894736842,0.0911078398465245,1.6710526315789473,2.1289473684210525,0.43691342356524443,2.2631578947368416,1.5368421052631582,0.5729147926482409,2.6863157894736847,1.1136842105263152,0.4567007009951543,3.03,0.77,0.36523918333013616,48187387172.2131,0.1682267968165343,10986955735.8103,-0.39620574592234037,81.9752078939728,-0.7062328686510312,1.6,-0.29540612705801417,1.4,0.08615525223949987
14,BOSTON,2015-12,3.58,Other FHA,0.2286238095238095,3.3513761904761905,0.11763255282957798,0.289352380952381,3.2906476190476193,0.11578255716038632,0.3523071428571429,3.2276928571428574,0.11186947185968873,0.44092857142857156,3.1390714285714285,0.10438445405302708,0.5332357142857143,3.0467642857142856,0.08287806439207163,0.7638285714285715,2.8161714285714288,0.013405159967514759,1.0841380952380955,2.4958619047619046,-0.03449098064713283,0.17181818181818184,3.408181818181818,0.16500670801817777,0.4990909090909091,3.080909090909091,0.11207585588494194,0.6536363636363638,2.9263636363636363,0.0911078398465245,1.6986363636363635,1.8813636363636366,0.43691342356524443,2.2427272727272736,1.3372727272727265,0.5729147926482409,2.6072727272727274,0.9727272727272727,0.4567007009951543,2.97,0.6099999999999999,0.36523918333013616,48887248013.451,0.1682267968165343,11492007418.0579,-0.39620574592234037,82.3313446344394,-0.7062328686510312,1.9,-0.29540612705801417,1.3,0.08615525223949987
15,BOSTON,2016-01,3.48,Other FHA,0.36607999999999996,3.1139200000000002,0.11763255282957798,0.387725,3.092275,0.11578255716038632,0.42545,3.05455,0.11186947185968873,0.5163949999999999,2.9636050000000003,0.10438445405302708,0.6195525000000001,2.8604475,0.08287806439207163,0.8560224999999999,2.6239775,0.013405159967514759,1.1534299999999997,2.3265700000000002,-0.03449098064713283,0.22736842105263158,3.2526315789473683,0.16500670801817777,0.43473684210526314,3.0452631578947367,0.11207585588494194,0.5431578947368422,2.9368421052631577,0.0911078398465245,1.5184210526315787,1.9615789473684213,0.43691342356524443,2.085263157894737,1.3947368421052628,0.5729147926482409,2.4889473684210524,0.9910526315789476,0.4567007009951543,2.8584210526315785,0.6215789473684215,0.36523918333013616,49276189942.4712,0.1682267968165343,11758109185.709,-0.39620574592234037,83.80897781081251,-0.7062328686510312,2.0,-0.29540612705801417,1.3,0.08615525223949987
16,BOSTON,2016-09,3.05,Other FHA,0.42159363636363634,2.6284063636363637,0.11763255282957798,0.4495609090909092,2.6004390909090906,0.11578255716038632,0.5270018181818182,2.5229981818181817,0.11186947185968873,0.6625254545454545,2.387474545454545,0.10438445405302708,0.8496804545454547,2.200319545454545,0.08287806439207163,1.2471445454545458,1.802855454545454,0.013405159967514759,1.5560313636363639,1.493968636363636,-0.03449098064713283,0.1914285714285715,2.8585714285714285,0.16500670801817777,0.4671428571428572,2.5828571428571427,0.11207585588494194,0.5933333333333333,2.4566666666666666,0.0911078398465245,1.178095238095238,1.8719047619047617,0.43691342356524443,1.6304761904761906,1.4195238095238092,0.5729147926482409,2.0152380952380957,1.034761904761904,0.4567007009951543,2.350476190476191,0.699523809523809,0.36523918333013616,49588706606.1033,0.1682267968165343,11496937509.4445,-0.39620574592234037,88.3913281030881,-0.7062328686510312,1.6,-0.29540612705801417,1.1,0.08615525223949987
17,BOSTON,2016-12,3.08,Other FHA,0.5606285,2.5193715,0.11763255282957798,0.6315605,2.4484395,0.11578255716038632,0.7119585,2.3680415,0.11186947185968873,0.7883325000000001,2.2916675,0.10438445405302708,0.9753284999999998,2.1046715000000003,0.08287806439207163,1.3063339999999999,1.7736660000000002,0.013405159967514759,1.6692235,1.4107765,-0.03449098064713283,0.42333333333333334,2.6566666666666667,0.16500670801817777,0.638095238095238,2.441904761904762,0.11207585588494194,0.8661904761904763,2.2138095238095237,0.0911078398465245,1.9590476190476194,1.1209523809523807,0.43691342356524443,2.491904761904762,0.5880952380952382,0.5729147926482409,2.835238095238095,0.24476190476190496,0.4567007009951543,3.1133333333333324,-0.03333333333333233,0.36523918333013616,47316214443.3566,0.1682267968165343,11482367114.4991,-0.39620574592234037,88.1697673489486,-0.7062328686510312,1.7,-0.29540612705801417,1.0,0.08615525223949987
18,BOSTON,2017-01,3.42,Other FHA,0.6908933333333332,2.7291066666666666,0.11763255282957798,0.720819523809524,2.699180476190476,0.11578255716038632,0.7713747619047617,2.648625238095238,0.11186947185968873,0.8375133333333332,2.5824866666666666,0.10438445405302708,1.0256928571428574,2.3943071428571425,0.08287806439207163,1.3400880952380954,2.0799119047619046,0.013405159967514759,1.7079285714285712,1.7120714285714287,-0.03449098064713283,0.496,2.924,0.16500670801817777,0.617,2.803,0.11207585588494194,0.8255000000000002,2.5944999999999996,0.0911078398465245,1.9164999999999996,1.5035000000000003,0.43691342356524443,2.4325,0.9874999999999998,0.5729147926482409,2.7475,0.6724999999999999,0.4567007009951543,3.0189999999999997,0.40100000000000025,0.36523918333013616,48693341763.9087,0.1682267968165343,11692339154.1207,-0.39620574592234037,87.62096056152771,-0.7062328686510312,1.8,-0.29540612705801417,1.0,0.08615525223949987
19,BOSTON,2017-06,3.41,Other FHA,1.0640909090909094,2.3459090909090907,0.11763255282957798,1.1183336363636365,2.291666363636364,0.11578255716038632,1.1714068181818182,2.2385931818181817,0.11186947185968873,1.2101513636363637,2.1998486363636367,0.10438445405302708,1.2624095454545452,2.1475904545454547,0.08287806439207163,1.4322822727272726,1.9777177272727275,0.013405159967514759,1.7322577272727273,1.6777422727272728,-0.03449098064713283,0.8413636363636363,2.568636363636364,0.16500670801817777,1.1095454545454546,2.3004545454545458,0.11207585588494194,1.200909090909091,2.209090909090909,0.0911078398465245,1.7740909090909094,1.6359090909090908,0.43691342356524443,2.186818181818182,1.2231818181818181,0.5729147926482409,2.5399999999999996,0.8700000000000006,0.4567007009951543,2.796363636363637,0.6136363636363633,0.36523918333013616,49855182727.6109,0.1682267968165343,12509011080.2031,-0.39620574592234037,88.94830277813108,-0.7062328686510312,1.5,-0.29540612705801417,0.9,0.08615525223949987
20,BOSTON,2017-10,3.25,Other FHA,1.1834895238095235,2.0665104761904765,0.11763255282957798,1.2040609090909093,2.0459390909090907,0.11578255716038632,1.2385486363636362,2.011451363636364,0.11186947185968873,1.287584090909091,1.962415909090909,0.10438445405302708,1.3607931818181818,1.8892068181818182,0.08287806439207163,1.541957272727273,1.708042727272727,0.013405159967514759,1.8208568181818179,1.4291431818181821,-0.03449098064713283,0.9957142857142858,2.2542857142857144,0.16500670801817777,1.2495238095238093,2.0004761904761907,0.11207585588494194,1.3976190476190478,1.8523809523809522,0.0911078398465245,1.9809523809523806,1.2690476190476194,0.43691342356524443,2.3600000000000003,0.8899999999999997,0.5729147926482409,2.649047619047619,0.6009523809523811,0.4567007009951543,2.8780952380952383,0.37190476190476174,0.36523918333013616,49574400061.0285,0.1682267968165343,11814606928.6527,-0.39620574592234037,87.46440959377459,-0.7062328686510312,1.7,-0.29540612705801417,0.9,0.08615525223949987
21,BOSTON,2017-12,3.26,Other FHA,1.3144094736842107,1.945590526315789,0.11763255282957798,1.3913115789473685,1.8686884210526313,0.11578255716038632,1.4850410526315792,1.7749589473684206,0.11186947185968873,1.5354463157894738,1.724553684210526,0.10438445405302708,1.6017521052631578,1.658247894736842,0.08287806439207163,1.7680373684210524,1.4919626315789474,0.013405159967514759,2.0434931578947366,1.2165068421052632,-0.03449098064713283,1.204,2.056,0.16500670801817777,1.4950000000000003,1.7649999999999995,0.11207585588494194,1.7005,1.5594999999999999,0.0911078398465245,2.1819999999999995,1.0780000000000003,0.43691342356524443,2.4025,0.8574999999999999,0.5729147926482409,2.5970000000000004,0.6629999999999994,0.4567007009951543,2.768,0.492,0.36523918333013616,50505964400.0098,0.1682267968165343,11813706431.8634,-0.39620574592234037,88.55316323110772,-0.7062328686510312,1.7,-0.29540612705801417,0.8,0.08615525223949987
22,BOSTON,2018-01,3.225,Other FHA,1.4378880952380952,1.7871119047619048,0.11763255282957798,1.467563181818182,1.757436818181818,0.11578255716038632,1.5610881818181819,1.6639118181818182,0.11186947185968873,1.6355336363636364,1.5894663636363637,0.10438445405302708,1.733970909090909,1.491029090909091,0.08287806439207163,1.9067609090909092,1.3182390909090909,0.013405159967514759,2.196459545454545,1.028540454545455,-0.03449098064713283,1.3000000000000003,1.9249999999999998,0.16500670801817777,1.6199999999999994,1.6050000000000006,0.11207585588494194,1.8028571428571425,1.4221428571428576,0.0911078398465245,2.381904761904762,0.8430952380952381,0.43691342356524443,2.5838095238095242,0.6411904761904759,0.5729147926482409,2.7342857142857144,0.49071428571428566,0.4567007009951543,2.8776190476190475,0.34738095238095257,0.36523918333013616,50407042046.8076,0.1682267968165343,11537595366.1601,-0.39620574592234037,88.1148323663994,-0.7062328686510312,1.9,-0.29540612705801417,0.9,0.08615525223949987
23,BOSTON,2018-04,3.75,Other FHA,1.7027510000000003,2.047249,0.11763255282957798,1.7432829999999995,2.0067170000000005,0.11578255716038632,1.896724,1.853276,0.11186947185968873,2.0408605,1.7091395,0.10438445405302708,2.349426,1.4005740000000002,0.08287806439207163,2.493657999999999,1.256342000000001,0.013405159967514759,2.7355454999999997,1.0144545000000003,-0.03449098064713283,1.6604761904761904,2.0895238095238096,0.16500670801817777,1.9780952380952381,1.7719047619047619,0.11207585588494194,2.153809523809524,1.596190476190476,0.0911078398465245,2.701904761904762,1.0480952380952382,0.43691342356524443,2.869047619047619,0.8809523809523809,0.5729147926482409,2.9595238095238092,0.7904761904761908,0.4567007009951543,3.0719047619047624,0.6780952380952376,0.36523918333013616,50563742345.0186,0.1682267968165343,11226317067.5623,-0.39620574592234037,88.437943439718,-0.7062328686510312,1.3,-0.29540612705801417,0.7,0.08615525223949987
